index,x,y,z,xn,yn,zn,error
585,16.251771,-5.772647,1.909078,0.055323,-0.908681,0.413809,9.462209
586,16.453411,-5.890028,0.907012,0.045960,-0.992700,-0.111513,13.932205
587,16.612818,-5.528176,-0.060915,0.038925,-0.824922,-0.563905,14.494294
588,16.762924,-4.837630,-0.746145,0.043402,-0.478478,-0.877026,8.659034
589,16.957317,-3.874042,-1.020921,0.047408,-0.063132,-0.996879,15.040799
590,17.076348,-2.854967,-0.880749,0.036822,0.329894,-0.943300,10.091211
591,17.205769,-2.121007,-0.195715,0.062163,0.726134,-0.684737,12.485977
592,17.378209,-1.710180,0.728254,0.077554,0.980534,-0.180382,13.453732
593,17.447301,-1.720897,1.729715,0.048932,0.962336,0.267422,9.385515
594,17.587603,-2.163173,2.597312,0.021222,0.726199,0.687157,1.147600
595,17.707036,-2.959528,3.215335,-0.024204,0.435739,0.899748,5.474286
596,17.808013,-3.981169,3.316464,-0.014721,-0.065793,0.997725,8.638972
597,17.922525,-4.895384,2.778656,0.018096,-0.515710,0.856572,8.944815
598,17.983746,-5.507961,2.037313,0.075458,-0.902625,0.423763,12.836702
599,18.112393,-5.859831,1.097746,0.083416,-0.996332,-0.019090,17.570174
600,18.293149,-5.615401,0.076842,0.066716,-0.924256,-0.375898,9.644080
601,18.459498,-4.900543,-0.594138,0.084580,-0.621554,-0.778792,11.681124
602,18.649064,-3.971911,-0.860814,0.108372,-0.169237,-0.979599,1.942668
603,18.817512,-2.956580,-0.714591,0.128791,0.379255,-0.916285,12.378948
604,19.024222,-2.184140,-0.030380,0.149145,0.780231,-0.607449,12.773005
605,19.116503,-1.777289,0.882531,0.106305,0.983764,-0.144597,6.230782
606,19.218520,-1.763279,1.916181,0.090335,0.936254,0.339512,5.881599
607,19.285562,-2.296402,2.731701,0.125672,0.682170,0.720313,16.756299
608,19.433238,-3.086188,3.338908,0.090654,0.241239,0.966222,12.568021
609,19.520687,-4.163156,3.260483,0.034115,-0.267512,0.962950,13.068297
610,19.604930,-4.981146,2.695040,0.021398,-0.666575,0.745131,14.890806
611,19.735618,-5.557782,1.904168,0.088255,-0.953464,0.288302,8.106441
612,19.944892,-5.724841,0.908364,0.127150,-0.971891,-0.198143,12.823655
613,20.122330,-5.396614,-0.040539,0.137932,-0.776533,-0.614794,14.777081
614,20.355445,-4.494160,-0.629991,0.145339,-0.335071,-0.930916,15.019059
615,20.473587,-3.563600,-0.629240,0.101201,0.123512,-0.987169,11.630718
616,20.588118,-2.633349,-0.183353,0.096053,0.638461,-0.763637,13.535148
617,20.708533,-2.045407,0.658184,0.046464,0.868487,-0.493529,13.708079
618,20.898291,-1.786504,1.606710,0.033491,0.984669,0.171189,4.231915
619,21.006752,-2.501556,2.184861,0.031635,0.606686,0.443593,6.746015
620,21.115214,-3.216607,2.763012,0.029779,0.228703,0.715997,9.260114
621,21.223676,-3.931659,3.341163,0.027924,-0.149280,0.988401,11.774214
622,21.340797,-4.827232,2.847362,0.077153,-0.695382,0.714487,14.078629
623,21.473193,-5.447629,2.048176,0.098924,-0.910156,0.402281,13.441098
624,21.662767,-5.551498,1.060193,0.166912,-0.984477,-0.054272,21.890372
625,21.903978,-5.105036,0.156715,0.268339,-0.788839,-0.552926,15.875772
626,22.043492,-4.274879,-0.391416,0.239535,-0.234812,-0.942065,13.766907
627,22.224112,-3.295175,-0.428491,0.168479,0.251076,-0.953192,8.344004
628,22.380926,-2.429796,0.119557,0.272167,0.614715,-0.740304,6.853322
629,22.480233,-1.948153,0.990487,0.259200,0.907590,-0.330296,11.666287
630,22.575800,-1.886028,1.971076,0.318519,0.925967,0.202807,10.787213
631,22.678713,-2.436898,2.827112,0.285187,0.670528,0.684879,13.519228
632,22.792606,-3.319283,3.283248,0.438974,0.252333,0.862340,19.149851
633,22.836099,-4.351691,3.054934,0.566319,-0.318569,0.760129,11.219142
634,23.058803,-5.074346,2.418208,0.574968,-0.764324,0.291925,15.311853
635,23.153734,-5.535746,1.497110,0.678323,-0.730729,0.076900,5.860502
636,23.373633,-5.420198,0.483883,-0.634727,0.680616,0.365901,22.817155
637,23.560388,-4.606814,-0.224928,-0.672664,0.429194,0.602757,16.665291
638,23.701126,-3.591384,-0.201334,-0.784629,-0.046792,0.618197,9.875077
639,23.750806,-2.715667,0.182567,-0.820828,-0.380192,0.426257,12.542370
640,8.132692,-1.484292,3.181985,0.238045,0.576431,0.781704,6.948184
641,8.123631,-2.313525,3.828995,0.213012,0.330053,0.919615,14.302188
642,8.053531,-3.331864,4.005452,0.182924,-0.050359,0.981836,9.518490
643,8.008413,-4.267485,3.740843,0.054106,-0.350217,0.935105,11.096989
644,8.045123,-5.045450,3.076063,-0.017790,-0.711508,0.702452,4.585670
645,8.148045,-5.594340,2.271565,-0.063582,-0.920940,0.384484,15.875958
646,8.294403,-5.794729,1.253526,-0.094849,-0.994083,-0.052942,10.783656
647,8.506756,-5.631211,0.298682,-0.074693,-0.942710,-0.325145,14.412526
648,8.664853,-5.099064,-0.592900,-0.072164,-0.675221,-0.734077,8.678337
649,8.771651,-4.331289,-1.149507,-0.084098,-0.535591,-0.840279,10.104761
650,8.875098,-3.308205,-1.432893,-0.004987,-0.019459,-0.999798,8.574859
651,9.018638,-2.394700,-1.327695,0.077511,0.079267,-0.993835,9.463562
652,9.215230,-1.516380,-0.674478,0.367891,0.286870,-0.884512,13.700388
653,9.418930,-0.989579,0.060937,0.135693,0.987854,0.075704,17.607954
654,9.627632,-0.771842,1.044713,0.236821,0.915884,0.324149,12.039057
655,9.809971,-0.988362,2.026487,0.149561,0.934986,0.321609,9.224314
656,9.903293,-1.544052,2.894359,0.176714,0.644569,0.743843,12.250913
657,9.974946,-2.347487,3.406147,0.176699,0.418686,0.890775,1.649004
658,9.905694,-3.312286,3.684696,0.112370,0.004167,0.993658,11.423444
659,9.851750,-4.322178,3.567053,0.106232,-0.279994,0.954106,7.445789
660,9.813964,-5.155486,3.001965,0.064426,-0.682374,0.728159,23.338284
661,9.824902,-5.727575,2.132187,0.008390,-0.910269,0.413933,16.431297
662,9.940841,-5.909463,1.174445,-0.062993,-0.997384,0.035464,14.807858
663,10.122538,-5.751310,0.192511,-0.055907,-0.926596,-0.371880,6.889506
664,10.351671,-5.238208,-0.670669,-0.013967,-0.674301,-0.738324,6.823834
665,10.588462,-4.433765,-1.242686,0.004605,-0.349211,-0.937033,5.097549
666,10.782044,-3.494021,-1.510161,0.017908,-0.016258,-0.999707,15.638123
667,10.992755,-2.540544,-1.309709,0.116289,0.164284,-0.979534,7.481789
668,11.182390,-1.715529,-0.630903,0.371245,0.514986,-0.772636,5.998482
669,11.272228,-1.150279,0.200123,0.254376,0.924867,-0.282690,15.218131
670,11.411406,-1.082641,1.193420,0.215559,0.951023,0.221561,11.548950
671,11.495423,-1.323132,2.129472,0.158884,0.889649,0.428112,6.555448
672,11.584133,-1.949588,2.971223,0.149864,0.589772,0.793542,9.651103
673,11.580703,-2.848029,3.358675,0.112839,0.306556,0.945141,10.714489
674,11.657466,-3.850720,3.498836,0.127698,-0.161581,0.978563,23.183927
675,11.701999,-4.790049,3.178774,0.053366,-0.509429,0.858856,8.834260
676,11.768421,-5.547739,2.476050,-0.020684,-0.823248,0.567304,10.600449
677,11.849713,-6.046520,1.637065,-0.045738,-0.980929,0.188910,11.225827
678,12.019108,-6.018511,0.580937,-0.053355,-0.969704,-0.238385,11.756932
679,12.118152,-5.602257,-0.257564,-0.038777,-0.826343,-0.561831,2.078363
680,12.251822,-4.850627,-0.926057,0.029425,-0.446165,-0.894467,8.331889
681,12.377052,-3.891587,-1.325636,0.075288,-0.060527,-0.995323,2.367255
682,12.577199,-2.888177,-1.293385,0.087470,0.310355,-0.946588,6.039653
683,12.792654,-2.069639,-0.799321,0.125487,0.585346,-0.801014,3.510185
684,12.929053,-1.464114,0.032361,0.153677,0.902804,-0.401656,7.843338
685,13.126931,-1.215439,1.027739,0.109027,0.994033,0.003470,8.286222
686,13.304185,-1.476672,1.995580,0.089335,0.902575,0.421163,8.604346
687,13.404042,-2.115543,2.798940,0.069385,0.646596,0.759671,11.975102
688,13.464431,-2.973236,3.308001,0.074190,0.319175,0.944787,7.091084
689,13.540534,-3.968723,3.378177,0.035720,-0.104227,0.993912,11.373737
690,13.565343,-4.892454,3.028974,-0.000155,-0.459030,0.888421,11.535358
691,13.652075,-5.623494,2.264265,0.015041,-0.826378,0.562915,15.520581
692,13.734604,-6.005651,1.382556,0.013776,-0.987987,0.153924,7.077588
693,13.898794,-5.891655,0.348906,0.013649,-0.970282,-0.241590,6.068545
694,14.043363,-5.264416,-0.496919,0.015477,-0.727065,-0.686394,10.668909
695,14.141773,-4.439827,-1.004163,0.060743,-0.366607,-0.928391,10.677362
696,14.286721,-3.459485,-1.183026,0.092519,0.046389,-0.994630,9.372791
697,14.410522,-2.505864,-0.836960,0.089216,0.409668,-0.907862,5.640194
698,14.570327,-1.764523,-0.150499,0.098431,0.807430,-0.581695,8.038815
699,14.715630,-1.458353,0.829869,0.090547,0.978381,-0.185936,11.306872
700,14.848562,-1.556613,1.792842,0.100377,0.926831,0.361813,11.921021
701,14.959728,-2.001978,2.710228,0.066706,0.673919,0.735787,7.687489
702,15.096691,-2.892755,3.227197,0.038819,0.279420,0.959384,1.892288
703,15.176573,-3.912483,3.197763,0.038074,-0.175213,0.983794,11.207233
704,15.203885,-4.747285,2.970070,0.022540,-0.479645,0.877173,11.760105
705,15.350534,-5.538026,2.395448,0.039798,-0.803269,0.594286,9.089944
706,15.562039,-5.880276,1.421552,0.034136,-0.983921,0.175314,13.609624
707,15.759916,-5.855442,0.442345,0.023883,-0.970270,-0.240844,11.496947
708,15.876132,-5.301221,-0.393510,0.081161,-0.665640,-0.741847,15.820916
709,15.995145,-4.496099,-0.893587,0.063827,-0.396555,-0.915789,8.981164
710,16.109661,-3.499133,-1.074319,0.068807,0.110597,-0.991481,6.678664
711,16.187374,-2.537918,-0.852649,0.097230,0.436176,-0.894593,4.969747
712,16.375862,-1.902811,-0.013277,0.106259,0.804245,-0.584721,17.512334
713,16.568841,-1.648173,0.988284,0.094561,0.989093,-0.112933,7.117343
714,16.683929,-1.696693,1.995231,0.063283,0.917368,0.392979,9.304859
715,16.802112,-2.271498,2.789599,0.037499,0.624533,0.780098,12.689770
716,16.883068,-3.112942,3.290795,0.034434,0.308079,0.950737,5.413061
717,16.981749,-4.135053,3.262098,0.035553,-0.176104,0.983729,8.969957
718,17.090655,-4.980628,2.695799,0.055680,-0.586960,0.807699,12.719285
719,17.149440,-5.598946,1.927320,0.073063,-0.946894,0.313134,5.604113
720,17.315404,-5.834849,0.961515,0.068535,-0.975784,-0.207720,11.093167
721,17.495906,-5.586929,-0.000453,0.053038,-0.846221,-0.530186,8.881221
722,17.701757,-4.827118,-0.663440,-0.002540,-0.560047,-0.828457,9.358080
723,17.899698,-3.863526,-0.944401,0.048690,0.022085,-0.998570,9.953335
724,18.027661,-2.897315,-0.750460,0.081983,0.484328,-0.871037,12.111497
725,18.154962,-2.103318,-0.112084,0.075486,0.826195,-0.558304,10.583064
726,18.308584,-1.745658,0.809708,0.032917,0.989067,-0.143747,6.047369
727,18.428872,-1.725801,1.798987,0.045318,0.942109,0.332230,0.633806
728,18.563426,-2.238943,2.713371,0.058389,0.709086,0.702700,9.610729
729,18.600341,-3.096006,3.233960,0.003063,0.391237,0.920285,6.750682
730,18.693535,-4.083741,3.212867,-0.017922,-0.083059,0.996383,16.780087
731,18.829987,-4.935520,2.715805,0.000566,-0.609566,0.792735,11.093074
732,18.899247,-5.567386,1.964510,0.029563,-0.952745,0.302329,14.811200
733,19.038356,-5.797782,0.961486,0.051156,-0.982175,-0.180873,13.915225
734,19.168737,-5.489426,0.029926,0.143503,-0.827698,-0.542515,19.164859
735,19.374577,-4.712008,-0.613978,0.146916,-0.467637,-0.871626,7.370989
736,19.526793,-3.743883,-0.782503,0.183984,-0.031887,-0.982412,11.260987
737,19.736727,-2.830881,-0.377215,0.151939,0.497193,-0.854233,11.866141
738,19.899898,-2.115551,0.283531,0.100951,0.811835,-0.575094,5.432297
739,20.025903,-1.755439,1.273262,0.038768,0.998733,-0.032099,5.676549
740,20.165621,-1.884683,2.216405,0.061099,0.909560,0.411058,7.871930
741,20.311259,-2.449978,3.042793,0.055197,0.578336,0.813929,13.986936
742,20.394468,-3.388685,3.401924,0.048698,0.069411,0.996399,11.896212
743,20.454637,-4.357167,3.138634,0.010760,-0.516469,0.856238,13.489190
744,20.634002,-5.164450,2.498907,0.049411,-0.852033,0.521151,14.760477
745,20.759805,-5.577064,1.601442,0.084942,-0.993422,0.076794,13.954989
746,20.897624,-5.592557,0.613096,0.082775,-0.916052,-0.392424,16.760045
747,21.145314,-4.956811,-0.174815,0.094124,-0.570442,-0.815927,13.748302
748,21.204170,-3.990987,-0.511265,0.085048,-0.195828,-0.976943,13.916239
749,21.361841,-3.054611,-0.356547,0.115807,0.349427,-0.929779,11.399990
750,21.487406,-2.320458,0.367223,0.101833,0.667689,-0.737443,7.701456
751,21.669328,-1.862996,1.231216,0.125470,0.963759,-0.235428,10.413951
752,21.849397,-1.825184,2.181957,0.141219,0.932087,0.333572,14.905713
753,21.956656,-2.615179,2.744202,0.156507,0.525150,0.655793,10.286349
754,22.063916,-3.405174,3.306447,0.171795,0.118213,0.978014,5.666984
755,22.157113,-4.308699,3.054551,0.210445,-0.350346,0.912672,3.661520
756,22.287833,-5.087299,2.393484,0.234289,-0.860174,0.452999,20.568811
757,22.380939,-5.499824,1.490824,0.260423,-0.952497,0.157890,21.893188
758,22.545260,-5.317456,0.495102,0.402790,-0.844155,-0.353782,19.877776
759,22.766780,-4.615501,-0.230795,0.369103,-0.515080,-0.773599,18.924875
760,22.909395,-3.676224,-0.393936,0.464605,0.050444,-0.884080,16.382583
761,23.170420,-2.766065,0.112360,0.593573,0.432696,-0.678561,7.477480
762,23.256371,-2.126888,0.793077,-0.788583,-0.542743,0.289079,12.235271
763,23.374115,-1.909542,1.802766,0.650157,0.735375,0.191101,16.453800
764,23.448822,-2.226484,2.702366,0.543814,0.662869,0.514656,21.225404
765,23.529405,-3.088560,3.220032,0.679725,0.261278,0.685352,13.961677
766,23.600713,-4.130685,3.042897,-0.851979,0.242504,-0.464029,9.540443
767,23.565221,-4.807402,2.343131,-0.836988,0.461471,-0.294101,16.920297
835,5.511445,0.539421,2.067999,0.588819,0.694216,0.413952,0.730959
836,5.527048,0.199189,3.041267,0.421685,0.721504,0.549194,12.604777
837,5.587870,-0.445286,3.799087,0.364542,0.541676,0.757427,10.698651
838,5.510974,-1.327105,4.260688,0.300440,0.317007,0.899579,11.323480
839,5.435915,-2.311108,4.523380,0.243162,0.041842,0.969083,10.564287
840,5.312879,-3.331330,4.450911,0.179396,-0.237682,0.954633,6.330385
841,5.170457,-4.254832,4.076500,0.118610,-0.576110,0.808721,14.687311
842,5.039203,-5.000256,3.414990,0.029546,-0.810575,0.584890,5.664027
843,4.855644,-5.415956,2.523839,-0.009822,-0.961566,0.274399,12.843243
844,4.850232,-5.459829,1.551424,0.006330,-0.995879,-0.090473,10.344624
845,4.950093,-5.237475,0.562931,-0.028666,-0.937554,-0.346657,9.856924
846,5.103170,-4.718469,-0.333064,-0.072294,-0.751043,-0.656283,8.686873
847,5.235341,-3.906675,-0.900327,-0.054759,-0.534190,-0.843589,0.848557
848,5.434792,-2.977741,-1.197344,0.025975,-0.189655,-0.981507,10.122181
849,5.534949,-2.008324,-1.136451,0.187108,-0.067264,-0.980034,10.833241
850,5.698882,-1.205163,-0.511508,0.340060,0.349545,-0.695954,11.452279
851,5.862814,-0.402002,0.113434,0.493011,0.766354,-0.411875,12.071317
852,6.030025,-0.007850,0.943494,0.594364,0.798584,-0.094841,8.993753
853,6.133265,0.124706,1.907167,0.532573,0.768729,0.354149,0.314781
854,6.231913,-0.209218,2.826131,0.393086,0.796503,0.459419,11.356050
855,6.288743,-0.808234,3.656217,0.377003,0.570235,0.729864,15.111984
856,6.239007,-1.745884,4.090677,0.312155,0.299633,0.901543,10.281965
857,6.223358,-2.721325,4.221980,0.253316,0.004941,0.967371,12.600263
858,6.189835,-3.706412,4.034762,0.171122,-0.371618,0.912478,14.884573
859,6.005749,-4.555342,3.509513,0.057943,-0.691176,0.720360,4.268181
860,5.886194,-5.261609,2.765256,-0.022735,-0.898355,0.438681,6.814850
861,5.801881,-5.551513,1.775429,-0.057058,-0.995447,0.076358,6.575318
862,5.877679,-5.455338,0.791957,-0.080474,-0.958414,-0.273799,14.164647
863,5.927262,-5.003991,-0.112089,-0.095074,-0.835361,-0.541417,11.584609
864,6.064419,-4.338276,-0.801977,-0.075210,-0.599374,-0.796928,6.272960
865,6.238149,-3.389291,-1.224037,-0.020619,-0.412786,-0.910594,10.431771
866,6.350844,-2.382041,-1.250335,-0.002764,0.033951,-0.999420,10.042414
867,6.466185,-1.445996,-0.971565,0.221919,0.193049,-0.955763,9.318853
868,6.652880,-0.697405,-0.177116,0.310887,0.711414,-0.630269,1.769261
869,6.768161,-0.255554,0.696833,0.467130,0.882071,-0.061159,13.230938
870,6.880175,-0.166030,1.722177,0.414066,0.853806,0.315537,7.654527
871,7.068200,-0.394598,2.678970,0.374476,0.811199,0.449136,7.200199
872,7.093695,-1.031842,3.454252,0.370011,0.587840,0.719399,15.889452
873,7.121660,-1.933563,3.909558,0.331037,0.316853,0.888830,16.990778
874,7.016207,-2.949511,4.028769,0.223065,-0.065236,0.972618,11.008377
875,6.882318,-3.859001,3.833497,0.160485,-0.343237,0.925436,11.273769
876,6.716026,-4.751927,3.350193,0.065522,-0.681999,0.728412,9.588388
877,6.600582,-5.408785,2.611457,-0.009897,-0.884733,0.465992,8.880540
878,6.576514,-5.638612,1.600858,-0.075012,-0.991971,0.101821,9.823634
879,6.685004,-5.495819,0.630403,-0.108831,-0.948022,-0.299015,10.890556
880,6.838599,-5.026238,-0.235026,-0.124117,-0.781689,-0.611194,5.802756
881,6.989429,-4.335861,-0.978488,-0.104473,-0.515209,-0.850673,9.155906
882,7.152451,-3.435224,-1.370603,-0.037844,-0.215849,-0.975693,11.909264
883,7.332655,-2.502236,-1.363089,-0.014754,0.050542,-0.998613,3.965230
884,7.501503,-1.564258,-0.874422,-0.013828,0.161225,-0.986821,6.529923
885,7.622508,-0.819821,-0.136208,0.146657,0.944902,-0.292662,8.598255
886,7.757140,-0.658077,0.814889,0.228762,0.909846,0.039482,8.833330
887,7.891773,-0.496333,1.765987,0.310866,0.874789,0.371627,9.068406
888,7.879133,-0.809913,2.726890,0.326944,0.765073,0.554771,7.211227
889,7.892274,-1.505041,3.447852,0.294851,0.495171,0.817232,12.588100
890,7.770693,-2.353697,3.949520,0.226726,0.207973,0.951495,9.633444
891,7.674850,-3.385539,3.961696,0.173628,-0.069135,0.982382,12.730074
892,7.462469,-4.338267,3.657214,0.087966,-0.474123,0.876053,4.310277
893,7.345679,-5.087847,3.044006,0.063675,-0.770969,0.633682,17.152028
894,7.218694,-5.545195,2.175081,-0.031586,-0.962245,0.270344,11.118259
895,7.201852,-5.748594,1.123427,-0.100216,-0.989589,-0.103302,17.317159
896,3.507213,-5.538826,2.286742,0.015866,-0.979517,0.200736,11.881259
897,3.475349,-5.442734,1.289160,0.020280,-0.987887,-0.153842,11.446954
898,3.509277,-5.104693,0.338974,0.035912,-0.877865,-0.477560,8.424299
899,3.506831,-4.611727,-0.494167,0.052970,-0.711452,-0.700735,8.862152
900,3.528428,-3.884060,-1.170964,0.086355,-0.598442,-0.796498,7.106397
901,3.531662,-2.973433,-1.518167,0.155464,-0.375034,-0.913882,8.410327
902,3.583919,-1.984745,-1.607222,0.270281,-0.382495,-0.883542,6.044702
904,4.470541,-2.244151,-1.441814,0.234532,-0.281713,-0.930394,7.813830
905,4.494336,-3.235856,-1.303232,0.053859,-0.392627,-0.918119,10.352988
906,4.476012,-4.131649,-0.848546,0.007047,-0.655750,-0.754946,10.408560
907,4.434331,-4.818947,-0.109496,-0.023430,-0.829016,-0.558734,7.837790
908,4.401584,-5.219784,0.773129,-0.011797,-0.962411,-0.271341,8.443914
909,4.365675,-5.418785,1.737597,0.046636,-0.997066,0.060696,5.640388
910,4.446390,-5.404095,2.726421,0.028517,-0.928147,0.371120,5.666632
911,4.900543,-5.066556,3.511343,0.035999,-0.775508,0.630310,9.194129
912,4.826714,-4.250985,4.133342,0.083439,-0.570201,0.817257,6.721777
913,4.550338,-3.551260,4.643183,0.139752,-0.339681,0.930100,17.271475
914,4.548038,-2.549366,4.803681,0.203209,-0.047359,0.977989,8.493781
915,4.586781,-1.560005,4.603896,0.235245,0.144363,0.961155,6.495872
916,4.745422,-0.633274,4.265272,0.290896,0.414533,0.862289,10.308915
917,4.916294,0.092231,3.646226,0.373443,0.596149,0.710737,15.970095
918,5.014976,0.644703,2.866742,0.507534,0.660657,0.553120,4.408822
920,4.247341,0.995720,3.010754,0.461360,0.597298,0.656035,5.428618
921,4.160740,0.392880,3.730595,0.334261,0.615360,0.713864,12.173529
922,4.023304,-0.349329,4.367047,0.260820,0.374671,0.889716,9.338304
923,3.949609,-1.240663,4.752533,0.213502,0.236671,0.947842,12.520622
924,3.857814,-2.215341,4.849378,0.160450,0.026562,0.986687,13.728850
925,3.804231,-3.177045,4.665939,0.117449,-0.237371,0.964293,2.677346
926,3.742063,-4.101398,4.359991,0.077794,-0.522706,0.848956,7.004339
960,7.516089,-5.434458,0.079819,-0.122318,-0.885576,-0.448100,10.901968
961,7.748240,-4.794169,-0.671410,-0.090722,-0.657087,-0.748336,6.908479
962,7.872757,-3.935345,-1.192648,-0.047528,-0.284411,-0.957524,7.827129
963,8.065120,-3.004170,-1.397447,0.014578,0.102790,-0.994596,6.949814
964,8.126320,-1.979242,-1.190100,0.002837,0.034307,-0.999407,7.386188
965,8.344000,-1.243000,-0.479376,0.212237,0.302167,-0.929328,3.077387
966,8.550961,-0.757008,0.294998,0.338306,0.940928,0.014244,16.833061
967,8.757934,-0.631189,1.295662,0.244242,0.937819,0.246661,9.670816
968,8.950610,-0.857504,2.247386,0.184572,0.919653,0.346659,1.832216
969,9.084149,-1.459713,3.053002,0.208242,0.632764,0.745818,16.690305
970,9.142966,-2.311108,3.529151,0.177888,0.304014,0.935912,8.290023
971,9.065670,-3.284512,3.803723,0.120354,-0.076993,0.989741,13.731107
972,9.016707,-4.272177,3.676986,0.044208,-0.402471,0.914365,10.324806
973,8.982765,-5.101209,3.073058,0.028465,-0.719746,0.693654,14.077734
974,9.028760,-5.578759,2.238594,-0.007957,-0.880447,0.474079,5.900784
975,9.109709,-5.831682,1.252361,-0.090345,-0.988788,-0.118893,15.217256
976,9.288335,-5.637604,0.299090,-0.059341,-0.939119,-0.338430,3.419707
977,9.469826,-5.193215,-0.556178,-0.059371,-0.741688,-0.668112,4.465441
978,9.612492,-4.427269,-1.127293,-0.010385,-0.514148,-0.857638,6.141574
979,9.795504,-3.492893,-1.438912,-0.006132,-0.171494,-0.985166,5.256772
980,10.004661,-2.518898,-1.266000,0.060036,0.116632,-0.991359,11.998623
981,10.207325,-1.706338,-0.690156,0.363257,0.321340,-0.874520,7.999290
982,10.393285,-1.123295,0.087838,0.206626,0.977472,-0.043067,11.101176
983,10.552417,-0.986796,1.145870,0.140512,0.952599,0.269835,7.882508
984,10.649218,-1.188975,2.063786,0.144872,0.914649,0.377398,5.484051
985,10.758649,-1.827900,2.866244,0.149740,0.690867,0.707305,20.913339
986,10.771341,-2.648679,3.369721,0.135007,0.407180,0.903315,8.608983
987,10.802820,-3.664643,3.534077,0.113438,-0.097633,0.988736,16.680184
988,10.680766,-4.624405,3.332383,0.125886,-0.409635,0.903522,15.635057
989,10.708348,-5.414281,2.739842,0.065693,-0.774488,0.629168,8.435978
990,10.704990,-5.851004,1.811668,-0.003395,-0.947335,0.320226,19.733454
991,10.827931,-5.983167,0.859159,-0.031461,-0.996868,-0.072553,9.377668
992,11.038405,-5.644299,-0.048274,-0.026439,-0.887112,-0.460797,9.587180
993,11.258936,-5.027626,-0.828408,-0.017445,-0.648763,-0.760790,7.858578
994,11.511970,-4.141574,-1.260026,0.045270,-0.207586,-0.977169,12.488819
995,11.704143,-3.178085,-1.374200,0.072681,0.110476,-0.991218,17.206603
996,11.830685,-2.217272,-1.108283,0.150498,0.430730,-0.889844,0.658739
997,12.016572,-1.522815,-0.290108,0.218861,0.634814,-0.741020,10.633963
998,12.203045,-1.202189,0.624530,0.141822,0.989718,-0.018569,13.861319
999,12.329858,-1.330519,1.623642,0.100956,0.958975,0.264904,19.554091
1000,12.468785,-1.782324,2.526689,0.084938,0.771683,0.630311,15.268535
1001,12.508481,-2.541972,3.128906,0.103093,0.507796,0.855287,13.595164
1002,12.614046,-3.549001,3.409606,0.068726,0.079402,0.994471,15.780717
1003,12.596944,-4.526516,3.253621,0.055734,-0.333764,0.941008,8.193619
1004,12.712744,-5.334879,2.672439,0.010740,-0.730507,0.682820,10.872760
1005,12.742779,-5.865263,1.798876,0.000822,-0.932787,0.360428,4.530232
1006,12.902910,-5.991027,0.789422,0.033064,-0.993065,-0.112823,8.460887
1007,13.010947,-5.681296,-0.101598,0.053069,-0.893420,-0.446078,11.748000
1008,13.199894,-4.909380,-0.795511,0.067960,-0.558772,-0.826532,13.696871
1009,13.324711,-3.998029,-1.196713,0.111079,-0.183186,-0.976783,8.448975
1010,13.487396,-3.003263,-1.181831,0.134491,0.247924,-0.959399,10.051563
1011,13.682594,-2.139431,-0.665511,0.101332,0.690336,-0.716357,7.805301
1012,13.826037,-1.500392,0.093812,0.178089,0.898018,-0.402304,11.920088
1013,13.912058,-1.342025,1.071602,0.111116,0.990679,0.078793,13.794193
1014,14.061658,-1.627995,2.051203,0.093825,0.847148,0.523007,5.216768
1015,14.249365,-2.282877,2.821508,0.086296,0.557710,0.825538,11.492918
1016,14.365269,-3.165948,3.273435,-0.019036,0.126468,0.991788,7.020005
1017,14.511877,-4.203055,3.256120,-0.002031,-0.340079,0.940395,10.738776
1018,14.543879,-5.075215,2.799629,-0.012019,-0.705956,0.708153,16.339109
1019,14.568881,-5.728720,2.093256,0.005703,-0.896922,0.442153,6.159937
1020,14.533090,-6.036557,1.153818,0.058942,-0.998249,-0.004925,1.865918
1021,14.680784,-5.854147,0.115298,0.047201,-0.890161,-0.453194,4.420676
1022,14.858141,-5.176365,-0.584120,0.041490,-0.610650,-0.790813,5.411874
1023,15.079765,-4.222449,-0.882910,0.053162,-0.195550,-0.979252,8.399927
1024,-0.552822,-1.243279,4.700683,-0.085410,-0.044757,0.995340,7.815283
1025,-0.510519,-0.260229,4.642297,-0.049525,0.060933,0.996912,11.154848
1026,-0.077677,0.510377,4.477799,-0.048053,0.219099,0.974519,6.470799
1027,0.538137,-0.256295,4.659905,-0.007824,0.132050,0.991212,11.908396
1028,0.537811,-1.129183,4.757989,-0.040665,0.028608,0.998763,6.356854
1029,0.467237,-2.091696,4.721767,-0.074343,-0.076137,0.994322,8.616245
1030,0.350909,-3.042791,4.525255,-0.094561,-0.312193,0.945301,11.160207
1031,0.192311,-3.982206,4.274983,-0.104524,-0.559398,0.822283,9.568480
1032,0.039937,-4.796425,3.659311,-0.103074,-0.786330,0.609148,11.387894
1033,-0.152286,-5.236222,2.854398,-0.092029,-0.886717,0.453061,8.191739
1034,-0.260052,-5.468469,1.921949,-0.095985,-0.988849,0.113860,3.818893
1035,-0.321848,-5.324663,0.958995,-0.050199,-0.990135,-0.130818,7.114830
1036,-0.447498,-5.009746,-0.048951,-0.015342,-0.923925,-0.382266,8.556287
1037,-0.481241,-4.502863,-0.841365,0.058747,-0.813685,-0.578330,4.518276
1038,-0.543453,-3.860395,-1.568214,0.103984,-0.737664,-0.667113,9.277067
